username,date,rawContent,replyCount,retweetCount,likeCount,hashtags,mentionUsers,viewCount
traficogt,2024-01-20 23:52:54+00:00,😳 así se siente tener gobierno??,9,119,705,,,29286.0
clousgario,2024-01-20 20:19:46+00:00,"Alguna vez habían visto a un ministro de Gobernación interactuando acá?  
Y sobre todo tomando acciones https://t.co/8l1wEwoxWC",35,221,1926,,,107708.0
batallonjalapa,2024-01-20 23:46:45+00:00,@AifanErika @traficogt Y usted aplicó verdaderamente la ley o más bien violento humanos?,0,0,0,,"AifanErika, traficogt",27.0
batallonjalapa,2024-01-20 23:41:28+00:00,@elarcaico @traficogt Solo come mierda hay en esa foto,0,0,0,,"elarcaico, traficogt",29.0
Chofito63569841,2024-01-20 22:52:04+00:00,@BrendaH2O66 @traficogt @PARLACEN https://t.co/ouKU7nn5eM,0,0,0,,"BrendaH2O66, traficogt, PARLACEN",7.0
Chofito63569841,2024-01-20 22:51:36+00:00,@EstuardoSC @traficogt https://t.co/NEnCidG7lO,0,0,3,,"EstuardoSC, traficogt",96.0
Chofito63569841,2024-01-20 22:49:48+00:00,@Ricigt1 @traficogt https://t.co/7vPWsF8lv5,0,0,0,,"Ricigt1, traficogt",13.0
ClaraLuzFranco1,2024-01-20 22:46:52+00:00,@traficogt Y miren como quedaron,0,0,0,,traficogt,26.0
Chofito63569841,2024-01-20 22:18:11+00:00,@RMensoRuin @traficogt Pues yo lo vi en el amate comprado el cabestrillo https://t.co/6Jao5MZzwM,0,0,1,,"RMensoRuin, traficogt",21.0
traficogt,2024-01-20 22:00:45+00:00,Eso sería importante.  Solo ha servido para escondite de corruptos.,0,19,79,,,4801.0
BrendaH2O66,2024-01-20 14:18:10+00:00,"Hasta para salirnos del @PARLACEN alcanzan los 115 votos.

No sé, piénsalo...",34,306,1106,,PARLACEN,50076.0
traficogt,2024-01-20 21:56:04+00:00,El pasquín es sólo eso... Pero al menos sirve de termómetro para saber cómo están los de la clica del chopper. Ahorita están comprando botes de pomada para pañalitis.,0,1,9,,,2433.0
FigueroaSarti,2024-01-19 23:10:53+00:00,Ardidos están los del medio oficial de @CACIFGuatemala. Qué bueno que sin tapujos se asuman como militantes procorrupción.,6,18,59,,CACIFGuatemala,4586.0
traficogt,2024-01-20 21:36:49+00:00,Pero no solo es la voluntad popular.  Es que no se debe torcer la justicia y menos cuando hay favores de por medio.,0,3,10,,,3758.0
Alex_balsells,2024-01-20 16:45:33+00:00,Les hablan @OJGuatemala @CC_Guatemala,10,86,355,,"OJGuatemala, CC_Guatemala",13078.0
traficogt,2024-01-20 21:35:24+00:00,"Los testaferros los dejarán en la calle cuando se den cuenta que uds, los corruptos, sobran.",1,0,4,,,2156.0
rlmazariegos,2024-01-20 21:06:33+00:00,"@BancadaSemilla @traficogt @samuel_pz @AVillagran502 Son nuestros héroes, salvando a Guatemala de los corruptos",0,0,0,,"BancadaSemilla, traficogt, samuel_pz, AVillagran502",21.0
ivanmess,2024-01-20 21:01:14+00:00,@RMensoRuin @traficogt Seguro esta acostumbrado a irse.... pero de culo jajajajajajajajaja,0,0,0,,"RMensoRuin, traficogt",30.0
equinacp11,2024-01-20 21:00:19+00:00,"@RMensoRuin @traficogt Le ponen esposa y brinca Miguelito 😀😀😀, si pueden ponerle grilletes y entrarlo en silla de Ruedas creo yo saludos",0,0,1,,"RMensoRuin, traficogt",47.0
traficogt,2024-01-20 20:48:07+00:00,"Pero en los extremos del espectro político no cabemos todos.   Dejando a un lado los extremos, todo son matices y todos tenemos espacios.",0,1,2,,,1904.0
Alex_balsells,2024-01-20 19:26:59+00:00,Es bien pero bien estúpido pensar que construir una Guatemala donde quepamos todos con igualdad de oportunidades sea cuestión de izquierdas o derechas ¿no?,34,86,620,,,27988.0
giovanottigt,2024-01-20 18:40:44+00:00,@traficogt @RMendezRuiz @frattigiovanni @RaulFalla31 Sobretodo patéticos  ;),0,0,0,,"traficogt, RMendezRuiz, frattigiovanni, RaulFalla31",22.0
JulioRomeoDL,2024-01-20 17:20:32+00:00,@ninomatute @traficogt Y reduzcan la cantidad de túmulos y de los que hay que sean visibles,0,0,0,,"ninomatute, traficogt",82.0
lopez_alma,2024-01-20 17:14:02+00:00,@DrOscarCordonGT @traficogt Antes que nada tiene que integrar a su equipo a un nuevo viceministro y no continuar con el que ha sido responsable de tantos desfalcos en los hospitales,0,0,0,,traficogt,51.0
CarmenCrdelon,2024-01-20 19:03:13+00:00,"Digan lo que digan tenemos nuestro presidente, nuestro congreso y nos los trajimos abajo a todos ustedes. Más temprano que tarde se quedarán solos y sin billete https://t.co/ZRocq1W1GL",4,102,369,,,8659.0
CbastianCruz,2024-01-20 17:10:09+00:00,@Fiscalnvicto @traficogt Ahora faltan estos malparidos !!!! https://t.co/x6dkHfueaN,0,0,0,,"Fiscalnvicto, traficogt",19.0
CbastianCruz,2024-01-20 17:08:43+00:00,"@Fiscalnvicto @traficogt La Jovel abandonó el pleno sigilosamente ... según ella nadie la vió !!!  Lucrecia al menos tuvo valor de quedarse....
GOLPISTA Y COBARDE !!!!!!
😂😂😂😂😂😂 https://t.co/Yfvsp7sjqa",0,0,0,,"Fiscalnvicto, traficogt",22.0
ClauditaNoriega,2024-01-20 17:07:14+00:00,"@ninomatute @traficogt Por favor pase por La Reformita, hay tremendos hoyos en las calles.",0,0,2,,"ninomatute, traficogt",163.0
traficogt,2024-01-20 17:06:11+00:00,Con la mayoría del consejo municipal deben trabajar por la transparencia del gasto.  Eliminar los fideicomisos. Auditar lo ejecutado por medio de ellos.,0,3,6,,,2472.0
ninomatute,2024-01-20 16:42:10+00:00,"Seguimos trabajando en el concejo municipal con actitud propositiva y preservante. 🙌🏽

Les contamos un poco de los resultados de esta semana. 
Y también nos gustaría saber cómo les gustaría saber más de los avances en la Muni. Los leemos 👇🏽 https://t.co/AaY6h91rOt",81,183,795,,,50112.0
michideflores,2024-01-20 17:02:35+00:00,"@traficogt @RMendezRuiz @frattigiovanni @RaulFalla31 Así será, pero sus acciones no deben diluirse en el tiempo, mucho daño hicieron y tienen que pagar por ello.",0,0,0,,"traficogt, RMendezRuiz, frattigiovanni, RaulFalla31",40.0
traficogt,2024-01-20 16:50:13+00:00,"Gracias también a los pueblos originarios y sus líderes comunitarios por darnos una lección de civismo y patriotismo.  Sin su participación la historia sería otra.  Nos abrieron los ojos, no sólo a los guatemaltecos sino al mundo. Abrieron una puerta para conocernos y aprender.",0,11,36,,,3217.0
traficogt,2024-01-20 16:46:12+00:00,"Hay que agradecer a la comunidad internacional el apoyo a la democracia en Guatemala.  Fueron actos de conciencia, no de injerencia.  Corríamos un riesgo enorme de perder el país y convertirnos en una dictadura ""democrática"".

Gracias @EU_Commission @StateDept @OEA_oficial",0,12,51,,"EU_Commission, StateDept, OEA_oficial",3572.0
justice4bads,2024-01-20 16:23:37+00:00,@Alex_balsells @traficogt Ya se fueron los delincuentes,0,0,0,,"Alex_balsells, traficogt",37.0
CbastianCruz,2024-01-20 16:17:06+00:00,@traficogt @RMendezRuiz @frattigiovanni @RaulFalla31 FALTAN estos hijosdeputa !!!!! https://t.co/9PnabFmh8D,0,0,0,,"traficogt, RMendezRuiz, frattigiovanni, RaulFalla31",23.0
traficogt,2024-01-20 16:14:56+00:00,"Y mientras poco a poco el castillo de naipes se cae, los peones del pacto (@RMendezRuiz  @frattigiovanni  @RaulFalla31 , etc) serán cada vez mas irrelevantes y patéticos.",4,5,12,,"RMendezRuiz, frattigiovanni, RaulFalla31",6387.0
traficogt,2024-01-20 15:56:06+00:00,"Pero hay q tener cuidado, pues cuando dejen de actuar con el hígado el pacto de corruptos seguirá tratando de ganar espacios e infiltrar su gente como ""dormidos"".  Está claro q la elite empresarial no quiere nada q ver con una realidad que no implique usar al país como alfombra.",0,11,47,,,4200.0
SanchezHaldo,2024-01-20 15:45:44+00:00,@DrOscarCordonGT @traficogt Me parece buena idea…  pero el tema pasa porque la contraloria de cuentas a nivel interno tienen muchos filtros para ver que temas si hacen ver y cuales no.   Al parecer tienen sus manos algo amarradas por algunas personas,0,0,4,,traficogt,230.0
traficogt,2024-01-20 15:39:16+00:00,"Ojalá los abogados honestos planteen acciones cuando los ""honorables"" magistrados dejen su puesto y se hagan responsables por sus acciones claramente alejadas del derecho.  Que estos corruptos NO VUELVAN A EJERCER JAMÁS.",0,6,10,,,1737.0
lahoragt,2024-01-20 03:00:02+00:00,"#LHOpinión | Aunque Semilla está suspendido, no ha sido cancelado, lo que plantea interrogantes sobre la validez lógica del argumento de la Corte de considerar a sus diputados como independientes.

https://t.co/tgvYtU3Lvt",10,248,961,LHOpinión,,28319.0
ARNOLDOVASQUEZ1,2024-01-20 15:35:36+00:00,@traficogt Ya se dieron cuenta que los netcenteros del pacto poco a poco desaparecen,0,0,1,,traficogt,34.0
traficogt,2024-01-20 15:33:30+00:00,Tengo la impresión que los del pacto de corruptos pronto se darán cuenta que caminan sobre la cuerda floja.  Y que perdieron su oportunidad de cambiar... Al menos el brazo de empresarios del pacto... Las otras partes no tienen cabida y los arrastraron.,1,1,13,,,3298.0
MichelleCa28495,2024-01-20 06:49:21+00:00,"@Alex_balsells @traficogt Nadie pierde, solo samuel la presidencia. Ya que con sus sueños de ser el próximo Miguelito o quitarle el trono de presidente a B A es capaz de todo.",0,0,0,,"Alex_balsells, traficogt",37.0
DBTOSHO,2024-01-20 06:28:31+00:00,"@monymmorales @traficogt @CC_Guatemala Se comieron a ellos mismos, como se sentirán ? 🤭",0,0,0,,"monymmorales, traficogt, CC_Guatemala",43.0
TIbanez1949,2024-01-20 06:09:16+00:00,@monymmorales @traficogt @CC_Guatemala Jajaja eso no decían cuando dieron el amparo a la delincuente Karin Herrera,0,0,0,,"monymmorales, traficogt, CC_Guatemala",46.0
MariaIsabelG65,2024-01-20 06:04:41+00:00,@monymmorales @traficogt @CC_Guatemala Yo sugiero la  muerte financiera como  Miguel Mártines,0,0,0,,"monymmorales, traficogt, CC_Guatemala",35.0
DaniloCriticon,2024-01-20 06:04:19+00:00,@monymmorales @traficogt @CC_Guatemala Mala jugada. Pen de Jos.,0,0,0,,"monymmorales, traficogt, CC_Guatemala",42.0
mildred_gaitan,2024-01-20 03:46:56+00:00,@QuorumGT @traficogt @jeanellydvg Que bien. Ya se va acostumbrando.,0,0,0,,"QuorumGT, traficogt, jeanellydvg",93.0
marlondrums,2024-01-20 02:32:40+00:00,@lahoragt @traficogt Se dice al HDP más grande 🙄🙄🙄,0,0,0,,"lahoragt, traficogt",30.0
gabzm03,2024-01-20 01:25:45+00:00,@CoronaVirusGT @traficogt El único resultado es ver nuevos tatuajes de ese ladrón … ni un mendigo semáforo puede reparar,0,0,0,,"CoronaVirusGT, traficogt",40.0
traficogt,2024-01-20 01:20:07+00:00,Le están creciendo los enanos a la clica del chopper.  Hoy todos tenemos la certeza de que cacif=camagro y es uno de los grupos importantes detrás de la fundaterror y el pacto de corruptos.,0,4,11,,,3552.0
guadalupe2020,2024-01-20 01:15:46+00:00,@BancadaSemilla @traficogt @samuel_pz @AVillagran502 Gracias  por darle una oportunidad a Guatemala y a su pueblo.,0,0,0,,"BancadaSemilla, traficogt, samuel_pz, AVillagran502",41.0
pholitaw,2024-01-19 23:57:41+00:00,@manuelale69 @traficogt @samuel_pz Y para que carajos es la ducha??,0,0,0,,"manuelale69, traficogt, samuel_pz",40.0
LaHierbamora,2024-01-19 22:18:32+00:00,"@PZurdoxx @traficogt En el IGSS, giammattei metió al flamenco
En el banguat, ni digamos... el gonzalez ricci, su cuatazo
La SIB, no sé si él metió a saulo...pero ahi hay mucha tela que cortar

Y así mucha mara sin méritos y credenciales, aprovechada e inepta que vimos desfilar",0,0,3,,"PZurdoxx, traficogt",137.0
CaspalViare,2024-01-19 22:17:07+00:00,@samuel_pz @traficogt Mía es la Justicia dice Dios y hasta hoy la victoria siempre está del lado del pueblo,0,0,0,,"samuel_pz, traficogt",110.0
traficogt,2024-01-19 22:05:51+00:00,"Cómo que la cuenta de dónde salía la plata debe estar congelada!!

Los del pacto poco a poco perderán más terreno... Hasta que se queden en un 3*3.",0,9,51,,,6303.0
PrensaComunitar,2024-01-19 22:02:34+00:00,"#Ahora 🚨Nery Ramos electo como presidente del Congreso, hubo una sola planilla.

El legislador consiguió 115 votos a favor, la oposición no presento ninguna planilla, @Sandra_JovelP declina su participación y se cae el #PactoDeCorruptos dentro del Congreso. 📢 https://t.co/Dmgxwj4EkZ",13,117,783,"Ahora, PactoDeCorruptos",Sandra_JovelP,35534.0
MALVAREZ134,2024-01-19 22:04:42+00:00,@FerdyMontepeque @traficogt Ramos?,0,0,0,,"FerdyMontepeque, traficogt",119.0
PZurdoxx,2024-01-19 22:00:59+00:00,"@LaHierbamora @traficogt Urgen cambios en todo lo que metieron mano. IGSS, Banguat, SIB, SAT...",1,1,5,,"LaHierbamora, traficogt",123.0
noel_hurtarte,2024-01-19 21:49:15+00:00,"@fiaheisenberg @traficogt Vamos presidente, ella no puede seguir allí.",0,0,4,,"fiaheisenberg, traficogt",805.0
traficogt,2024-01-19 21:48:52+00:00,Que los de emetra les pongan cepo!,0,1,5,,,3636.0
oco_motora,2024-01-19 15:29:34+00:00,"Los antibloqueos haciendo bloqueos.
Alguien quiere pensar en la economía!!! 😂🤣
https://t.co/JltexqNhlI https://t.co/GgwsRVwBoH",64,316,946,,,51864.0
astrixmp,2024-01-19 20:56:08+00:00,@lahoragt @traficogt Con la cola machucadísima. Mejor que se desaparezca,0,0,0,,"lahoragt, traficogt",13.0
mildred_gaitan,2024-01-19 20:10:54+00:00,"@IsaPaiz_ @traficogt El nuevo? 
Que exceso.😠",0,0,0,,"IsaPaiz_, traficogt",225.0
byron_fiesta,2024-01-19 16:41:19+00:00,@IsaPaiz_ @traficogt Wow.!!! Todo un corrupto.,0,0,1,,"IsaPaiz_, traficogt",120.0
AceytunoJhonny,2024-01-19 16:38:03+00:00,@VicenteCarrera_ @traficogt @RobertoMolinaB @GuatemalaGob Malditas  basuras,0,0,0,,"VicenteCarrera_, traficogt, RobertoMolinaB, GuatemalaGob",32.0
pensantedel2012,2024-01-19 14:52:14+00:00,@marielp82893334 @traficogt @TSEGuatemala Engrndros del diablo,0,0,0,,"marielp82893334, traficogt, TSEGuatemala",6.0
atolypanito,2024-01-19 14:47:23+00:00,"@traficogt Y las fotos o videos de ese hecho? Ahora cualquiera tiene un celular y graba todo. Pero si es algo Qie dice esta Ligia, tiene 50% de casaca shuca.",0,0,0,,traficogt,22.0
martin_rodas,2024-01-19 13:34:29+00:00,"@JLFont001 @traficogt @msemillagt @CC_Guatemala @CongresoGuate @samuel_pz @concriteriogt Hay que ser descarado, @msemillagt se inscribió ilegalmente, ellos mismos lo aceptaron y ahora haciéndose las víctimas",0,0,0,,"JLFont001, traficogt, msemillagt, CC_Guatemala, CongresoGuate, samuel_pz, concriteriogt, msemillagt",34.0
Vivy_Castro,2024-01-19 13:32:16+00:00,Centro histórico colapsado.... Esto está de locos señores @traficogt @amilcarmontejo,0,0,0,,"traficogt, amilcarmontejo",91.0
replikhante,2024-01-19 13:31:14+00:00,@marielp82893334 @traficogt @TSEGuatemala https://t.co/il6LPSUKcF,0,0,0,,"marielp82893334, traficogt, TSEGuatemala",67.0
replikhante,2024-01-19 13:30:17+00:00,@marielp82893334 @traficogt @TSEGuatemala VERDADEROS P.A.R.A.S.I.T.O.S.,0,0,0,,"marielp82893334, traficogt, TSEGuatemala",27.0
Ch1967Jairo,2024-01-19 13:24:20+00:00,@lahoragt @traficogt Lo cual por cierto es delito?  Y el MP?,0,0,0,,"lahoragt, traficogt",57.0
Cocotilo2,2024-01-19 13:22:09+00:00,@JLFont001 @traficogt @msemillagt @CC_Guatemala @CongresoGuate @samuel_pz @concriteriogt Pero la CC en todo momento apoyó que las autoridades electas tomaran posesión de los cargos. Sí estuvo del lado de Semilla.,0,0,0,,"JLFont001, traficogt, msemillagt, CC_Guatemala, CongresoGuate, samuel_pz, concriteriogt",55.0
chejopolanc,2024-01-19 13:06:46+00:00,"@traficogt @PMT_SMP @PMTVILLACANALES @amilcarmontejo más de 45 minutos parados para que la pmt de vía acá en subida de Villahermosa SMP, para incorporarse a ruta a boca del monte, es un abuso. Porque no cierra la vía mejor y así no pierde uno su tiempo por esta ruta. https://t.co/2atAgXDcc4",0,0,0,,"traficogt, PMT_SMP, PMTVILLACANALES, amilcarmontejo",73.0
brujita_72,2024-01-19 05:54:51+00:00,@traficogt @msemillagt Era lo que yo digo. Por lo menos Samuel ya los tiene medidos y no cae en sus provocaciones.,0,0,0,,"traficogt, msemillagt",39.0
mildred_gaitan,2024-01-19 05:38:34+00:00,@Soygeorgegt @traficogt Asaltos descarados.,0,0,2,,"Soygeorgegt, traficogt",175.0
Carlos59479502,2024-01-19 04:20:57+00:00,@marielp82893334 @traficogt @CC_Guatemala Porfa la visa de estos nenes,0,0,0,,"marielp82893334, traficogt, CC_Guatemala",23.0
arnoldoarriaza,2024-01-19 04:01:10+00:00,@Alvasol_ @traficogt No sea pendeja,0,0,0,,"Alvasol_, traficogt",40.0
anabnm68,2024-01-19 03:45:20+00:00,@traficogt @CACIFGuatemala Plazas phantom en ex desgobierno.... aló BI.,0,0,0,,"traficogt, CACIFGuatemala",87.0
saidches,2024-01-19 03:21:53+00:00,"@traficogt @msemillagt En el congreso todos son pendejos y creen que son más listos que todos. Son corruptos y sin buenas intenciones, no importa si son de derecha o de izquierda, siempre van a vender a su madre por un poco de poder. La historia lo confirma.",0,0,0,,"traficogt, msemillagt",48.0
IngridV43288582,2024-01-19 02:14:12+00:00,"@marieloscm @traficogt Es un abuso lo que hacen, llegan a la hora que quieren, entrampan las leyes, comen del dinero del pueblo, ganan lo suficiente que les bajen el sueldo, que paguen ellos desayunos, al.uerzos , refacciones,  celular, gasolina,  basta ya de tanto abuso",0,0,1,,"marieloscm, traficogt",54.0
aurabenitez,2024-01-19 02:09:22+00:00,@comunicaverte_ @traficogt 👍,0,0,0,,"comunicaverte_, traficogt",63.0
EdberB,2024-01-19 02:03:01+00:00,@marieloscm @traficogt Por eso es que parecen cerdos!,0,0,0,,"marieloscm, traficogt",39.0
EstelaR21362549,2024-01-19 01:56:21+00:00,@PrensaComunitar @traficogt @lahoragt @CC_Guatemala @RELE_CIDH @PVacaV @CPJAmericas @FLIP_org @CLIP_AmericaLat @RSF_esp Golpistas desgraciados,0,0,0,,"PrensaComunitar, traficogt, lahoragt, CC_Guatemala, RELE_CIDH, PVacaV, CPJAmericas, FLIP_org, CLIP_AmericaLat, RSF_esp",26.0
JUANCAR07183726,2024-01-19 01:39:14+00:00,@comunicaverte_ @traficogt #pactodecorruptos3.0,0,0,0,pactodecorruptos3,"comunicaverte_, traficogt",25.0
traficogt,2024-01-19 01:37:49+00:00,"Spectrum, Licorera, Progreso o Industrial!!!",0,4,7,,,3814.0
JPGramajoC,2024-01-18 02:30:07+00:00,"O del propio CACIF. Lo que hoy avala la CC deshace el sistema partidario que fue piedra angular de la transición democrática 82-86, y abre aún más las puertas de la nicaragüización del país. Lo hacen por afectar a Semilla, pero no imaginan la caja de Pandora que abrieron.",10,64,171,,,12056.0
traficogt,2024-01-19 01:33:26+00:00,Públicos y diplomáticos!  👌,0,23,88,,,4805.0
Alvasol_,2024-01-18 21:50:06+00:00,Castigar a los magistrados de la CC removiendo a TODOS sus familiares de puestos públicos no estaría mal. 🫣,87,854,4254,,,117193.0
traficogt,2024-01-19 01:32:44+00:00,Enhorabuena!!!!,0,1,7,,,3278.0
hshetemul,2024-01-18 23:30:53+00:00,Excelente noticia. ¡¡¡Bravo por José Rubén Zamora y el equipo de El Periódico!!!,21,240,1105,,,21525.0
traficogt,2024-01-19 01:32:22+00:00,Algo así me imaginé... Será de ver cuántos faltan del barco,0,1,10,,,2319.0
JLFont001,2024-01-18 19:28:12+00:00,"La planilla de las dos Sandras pierde apoyo. En este momento solo tiene asegurados 67 votos. La alianza en torno @msemillagt, aunq sin @samuel_pz con oportunidad de crecer tras la resolución de la @CC_Guatemala",16,110,419,,"msemillagt, samuel_pz, CC_Guatemala",23395.0
Armando99321411,2024-01-19 00:17:05+00:00,@CbastianCruz @traficogt @Mafersita8 @CC_Guatemala Par de corruptos.,0,0,0,,"CbastianCruz, traficogt, Mafersita8, CC_Guatemala",19.0
CesarQu31421171,2024-01-18 23:53:55+00:00,@traficogt @CACIFGuatemala Las ganancias en paraísos fiscales,0,0,0,,"traficogt, CACIFGuatemala",28.0
vquique,2024-01-18 23:14:27+00:00,@traficogt @CACIFGuatemala Spectrum OJALA y sabe usted de quién es esa corporación? EXACTO. Del pollero mayor!!! Ud cree que semilla emprenderá alguna acción en contra de su principal benefactor?,0,0,0,,"traficogt, CACIFGuatemala",47.0
atolypanito,2024-01-18 22:30:52+00:00,@traficogt @CACIFGuatemala Perdón se me olvidó preguntarte si ya lo bañaste y te atragantaste con el cebo que le salió?,0,0,0,,"traficogt, CACIFGuatemala",23.0
